-22.321024,-49.06311,Wpp,Twitter,Tumblr,e altos papos na madrugs
-25.51244,-49.188378,@Psycho_cute google tradutor meu pau, ta escrito a carol é linda e maravilhosa
53.793418,-3.01871,Facebook is brilliant, til they deactivate your account , for no reason!!!!!
40.784976,-81.511832,Seriously, about to deactivate my social networks but Facebook !!!
-6.170045,106.792392,@nadiramaharani4 hay yuk follow @alysyariiefnew &ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang.cek favoritnya!
43.765148,142.370736,このうちらわ似てるわwww でもあたしのピン写メの奴 そんなにぬかさんに似てるかな？笑 ぬかさんのFacebook炎上してるwww http://t.co/8inmKNB2X9
33.878248,-117.22236,“@TheWorldStories: And some people complain about not having an iPhone 5S http://t.co/3OVRmKasfU” that's chocolate milk..
34.09779,-118.366351,Stop being a creep, @Facebook! FB's tracking system is using our data to serve ads - Opt out here via @fightfortheftr http://t.co/uzIYt3gJrE
33.478943,-112.045016,Movie night with my main blackberry squeeze dche
-22.915622,-43.230845,@jubandeia google
37.755815,-122.465555,Opened Streetlight Repair request via android at 1742,1740 9th Ave San Francisco http://t.co/rmS49SVJ9R. No pole number on east side has...
32.804368,-97.007061,Follow http://t.co/HQszWKWEb1
13.839987,100.696232,{PLS RT} Beast - Good Luck (Black/White) + Poster 520 ปิดรอบ 30/6 สั่งจอง >> https://t.co/iHka5aKPA6 http://t.co/mrz3QNnNfp
14.482984,-61.020141,@PerouCedric Google R-p kila 😂
34.149505,-117.262817,Reading some rejected princesses on this blog i found on tumblr :o
-6.2089,106.8183,"emak bilang belajar lah kau nak sampai S2 jangan mau kalah sama Hp samsung dia aja udah S5 X_X "
35.221806,-80.812123,@asvpxjvcky smh bing
34.020744,-118.147889,I can't find my tablet WTF ! -____-
33.789427,-117.883139,@leighanniscool the mirror. And iPhone front facing camera. After swearing off my makeup trekking to the hwoodbowl
40.784976,-81.511832,Facebook is for my family & my long distance friends ...
29.541925,-95.226375,HAPPY BIRTHDAY DELL @dell_wimberly
33.786754,-118.08633,@Snapai I dug on eBay for my cracked laptop screen. For my China phone, cheapest is Aliexpress, difficult fix. Maybe factory is only way.
-32.237384,-63.979031,Borre facebook de mi cel xq gorda fan sin vida siempre
38.311294,-85.573615,Is Facebook used for anything other than telling us how you don't feel good? Again????
48.904861,2.315696,Prénom du jour : Jean-Baptiste (24/06/14)  Bonne fête Jean-Baptiste, je te souhaite une excellente journée et que... https://t.co/w99hqPA0C1
13.839987,100.696232,{ ฝากรีด้วย } Pre-order GOT♡ + Posters 490฿ ปิดพรี 30/6 มีของแถม~ รายละเอียด > > https://t.co/eTxfNEvftg http://t.co/8gjhk7aJ2j
29.863377,-95.697676,I wonder who changes their Siri to man voice on their iPhone lol
39.36093,-76.587159,Rey get on Facebook
42.981177,-78.605245,#Lovers http://t.co/LndvqUVYOA #redbubble #WallStreet http://t.co/ban8aID0TX #Redbubble #iPhone #iPad #Card #Prints #ThrowPillow #ToteBags
10.452609,-73.244731,AL FIN SHOTS ESTARÁ EN ITUNES?
52.430776,16.936361,https://t.co/VSprwGaWP9 dzień dobry w dzień koncertu! #slayer #masakra
-6.22337,106.79925,☺️ (at Google Indonesia) — https://t.co/m8ebHIcQ3u
29.39531,-95.076451,@funkituup she might want to sell her iPhone and buy some windex... Js love you 😘
40.733836,-73.539186,You can tell I had a tumblr before a twitter cause of all the retweeting I do. I think I retweet more than I type actual tweets.
44.676563,-93.184723,FUCK EBAY WHY DO U HAVE TO BE SO EXPENSIVE!? http://t.co/HQZ0RH5fa0
-7.752609,113.209452,Sms mantan ngajak jalan pakek iPhone 4X wkwk *xd @ tab2X = cakep sedunia http://t.co/2Bw8VXWwdt
1.378009,103.933486,Any games for Android to intro?
41.878273,-87.922896,“@letsquotecomedy: Worst sunburn fails of all time 😂🔥😱😳 http://t.co/NNxBMwGhOD http://t.co/VeK21mJ1IK” reminds me of you @meeshmaley 😂
12.148602,-86.184883,Currently watching Netflix on an iPhone in a third world country I hate myself
51.727025,-0.359641,@MC_K3NNA probably all I know is I had a set of apple earphones on the table after my ten and now I have none
32.531373,-84.876733,@__AngieRene__  welcome to apple hell can I take your order?
19.440039,-99.179083,https://t.co/QXe13avJ9P Que hermosa canción :'( ... Alone, Alone
52.342972,-1.136574,https://t.co/JKgnOJvIUm  @BillytheBoffin @Jules_Watts   Love it 6months to go. Deck the halls........
7.174715,79.885618,Why do people put stuff on eBay for more than it costs in the shop!? #randok
29.685026,-95.252187,niggas on facebook just thirsty for that attention
3.9451,114.4017,#Top3Apps for #AWOChallenge  Twitter for Android 60% Twitter for iPhone 20% Instagram 10%
34.961463,136.915171,ｲﾏｺｺ! L:愛知県知多郡阿久比町白沢上カナクソ #imacoconow [ImacocoNow! Android]
47.27018,-122.652857,http://t.co/YyZpEatYg0 *dropping anchors and making waves* 😚
