26.29509,-98.130977,@dallascowboys Every Tru Blue Cowboy fan MUST HEAR - 2014 Dallas Cowboy ANTHEM We them cowboys - Download on iTunes: http://t.co/L7cu9wjPT9
53.548478,-2.759067,Today's deals run until close today (5.30pm) Samsung S5 just £379 & Ipad Mini £195! Pics avaliable. Get it before it's gone! #techtuesday
2.500743,102.859983,Blackberry z3 😱😱 . kenape lah dah jatuh hati kat iphone . adussssss
35.689778,139.693279,自民都議のやじを陳謝＝安倍首相（時事通信） http://t.co/NWq0BmMzan → 実子のない安倍自民党総裁に陳謝させたことについて、都議会の先生方に感想を聞きたい
-26.488188,29.191972,I think we can all learn a lot from Aliko Dangote who founded the Dangote Group (google him) (screw it let's do it principle) #BlackTwitter
59.777674,10.48914,Når du begynner å telle vennene dine etter hvor mange venner du har på facebook. Da har du ikke helt skjønt hva ekte vennskap er, kjære deg.
-6.92706,107.64436,Bing beng bang yok kita ke bank~ Bang bing bung yok kita nabung~ *nyanyi ala saskia & giovany* (at BCA) — https://t.co/eQB1e1v8Mn
10.560302,-71.665899,iPhone 4 en venta.
34.24353,-118.50109,The last verse of tumblr girls is the best.
30.974401,-96.67914,I was on Facebook for lil minute now I'm back on twitter
32.126817,-96.227781,@darius_mamba Rs fuck a iPhone lol
37.783892,-122.215162,WhatsApp emoticonos. Gratis! https://t.co/sySPd9TuUp
36.805174,-114.086128,My macbook pro was one of the best purchases i ever made. I love it and i've never had a problem with it.
-37.729152,-72.235633,Amigos Y Amigas De #Twitter Le Pidrian Dar #Like A La Pagina plisssss!  https://t.co/50mKnAI94T
19.080281,72.837669,Yahoo facing some problems. A/CS not getting refreshed.
14.66478,120.955634,No Classes;) but still I have to deal with Google and paper works;-) #ManilaDay #research @ Niugan… http://t.co/CNLigtONrg
32.806237,-117.186856,messed around with my theme 💖 follow me bbyz @ http://t.co/QoIQU2CL3F http://t.co/LZYQ4edrzJ
46.211429,6.146512,dragos-sulgheru: twinkle twinkle little star…⁰charcoal drawing.  Facebook page / DeviantArt    … http://t.co/MxQiQM22zE toi ?
26.29509,-98.130977,@dallascowboys EveryTrue Blue Cowboy fan MUST HEAR - 2014 Dallas Cowboy song We them cowboys - Download on iTunes: http://t.co/L7cu9wjPT9
40.957342,35.665394,Güne Bingöllü kenanin tivitlerini okuyarak uyandım
39.330524,16.245676,Bce non può fare come Usa e Giappone, salire su un elicottero e distribuire denaro. Ci sono altre vie nell'area euro? http://t.co/js3cnR0x7c
37.952564,-120.42455,@skyler209 just sold my stereo deck for $500 on eBay. I'm dead fucking serious.
33.607625,-117.658884,There's something very cathartic about driving w/ the windows down at night blasting the killers & getting all green lights on the way home
-1.22497,36.92001,Haiya >>>> "@dailynation: MOMBASA: Facebook, e-mails win woman divorce http://t.co/ZZiwrI7Ynr"
50.098739,14.536748,Hmmm ❤️ Kate Voegele iTunes session + #etymotic #mc3 + #Audyssey Media Player + #awareness = báječný zážitek! 🎶 Vau efekt, @pavelkout ;-)
26.29509,-98.130977,@dallascowboys Every True Blue Cowboy fan MUST HEAR - Dallas Cowboys ANTHEM We them cowboys - Download on iTunes: http://t.co/L7cu9wjPT9
41.043563,29.01515,Google (@ Çırağan Palace Kempinski - @cpkempinski w/ 25 others) http://t.co/IvMwadcE80
45.935323,-118.39393,Windows down and feeling the fresh air breeze.
-6.18829,106.79652,Wan.. gw pegang uruguay nih.. siap kan italynya… (w/ @ichwan_mu at Pt . Samsung Sds Global Scl Indonesia) — https://t.co/PQDmnJO78e
27.049438,-82.408412,picking a new tumblr theme is stressful
54.043916,-2.798179,I'm selling my beloved MacBook Air to find our new business venture. Have a look! http://t.co/gFPOqwCfzF
54.566839,-1.254114,Where can I get a cheap charger cable for my iphone 5S??
37.951728,-87.506097,When you see that someone got divorced by them posting pics on Facebook of them making out with someone that wasn't their husband.,, hahah.
26.29509,-98.130977,@dallascowboys .ALL True Blue Cowboy fan MUST HEAR - 2014 Dallas Cowboy ANTHEM We them cowboys - Download on iTunes: http://t.co/L7cu9wjPT9
39.658851,-84.22007,@sydthekyddd_ u still got that broke iphone?
42.794492,-83.368408,@Exxxposer look at my tumblr. I put my info and drivers license the first things you'll see.
-6.257364,106.923075,"@Sofiaagatha11: @sani_amri mbaa si aliya mau masuk ozone? kalo mba masuk mana?"jadi gk dpt iphone+tongsis+sepatu?
34.066261,-118.246872,God bless! @CNET: Bono: Apple is 'like a religious cult' http://t.co/xHQg6qrdJS
33.13228,-95.633814,But for what it's worth I think you're perfect, there's an angel hiding underneath your surface ☺️
41.909004,-87.775579,This dude say, "I seen one of my Facebook friends yesterday and that bitch forgot to bring her filter out" 😂😂😂😩
38.283497,-122.024336,So me and my sister searched this nigga on Facebook. And we found him
-23.084125,-47.209419,qual a doença da pessoa que posta no facebook "quem quer ser minha capa?
53.515859,-2.927141,@GNev2 @WWF @skyhd glad to see you supporting saving the Amazon rainforest as such beauty shouldn't be ruined #savetherainforest
-23.003531,-44.234081,Melhores que os da apple rá
-0.0244,37.9039,#Top3Apps for 'Witu'  Twitter Web Client 23% Twitter for Android 14% Mobile Web (M2) 11%
37.828496,-122.258346,@_kimms_ That sounds like a service provider issue, same thing happened to me (galaxy note 3 not apple). I asked att and it was their fault.
