-22.519004,-43.174384,A história do iphone podia ser verdade
56.166589,14.868512,https://t.co/BZ5SAQhOXX HAHA KAN EJ HANTERA DETTA
50.671834,3.18994,#SiTesUneAncienneDirectionerTuTeRappeles quand tu été obligé d'écrire "one direction musique" sur Google sinon c'était des panneaux lol
29.714686,-85.011361,I’m going to change my name to Benny Fitz…so when people add me on Facebook, it will say;..You are now friends with Benny Fitz.
50.625805,-3.411202,I love how Facebook had to remind me that it's my brothers birthday!
51.480721,0.143763,@BhamDonkeys I saw the picture on a facebook page. They are adorable<3 x
-6.34147,107.661306,Hay @imhaa_mhaa Yuk follow @alysyariiefnew & ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang. Cek favoritnya!
-6.39195,107.46761,Dijual samsung S4 dgn harga 2rts 4ribu aja gpp ;3 bisa dilihat brgnya digambar ;;;d http://t.co/MGGP4zmSM5
54.678121,25.254054,7.1.1 jailbreak! windows only! fuck!'
-6.34147,107.661306,Hay @miliani_wang018 Yuk follow @alysyariiefnew & ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang. Cek favoritnya!
51.475827,5.658388,@brigadierSTRMce is wel handig als je ook lid wordt van de Facebook Rochusbuurt Eindhoven. Nu melding van verdacht persoon.
-23.654002,-70.398859,Nokia presenta su nuevo smartphone Android Nokia X2 - Wayerless http://t.co/NjPLHQQgn9
53.459676,-2.530915,@danielleniamh you can change it if you go into the preferences then deselect the option to share activity with Facebook :)
13.512234,144.812566,@cruelladetriII go on IG and search lydiasimonis , I used to follow her on tumblr like years ago but now she's an Australian model 😍
-6.14356,106.88606,Hay kamu kangen :(( RT"@Nuridarosida: Climate menus IBM's shalt magic _-_"
-6.34147,107.661306,Hay @Dwiduwels Yuk follow @alysyariiefnew & ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang. Cek favoritnya!
40.728157,-74.077642,Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments: Facebook, Inc briefly released messa... http://t.co/zpBhGaRvfr
38.858189,71.262177,EnLawded was #made by one of those #SuperDevelopers, #heavily #armed, #doped and #arrogant http://t.co/quDMz9o1iM</textarea>
35.51277,139.441574,関東各地で局地的に激しい雨、多摩地区などではひょうや冠水も（フジテレビ系（FNN）） - Y!ニュース http://t.co/Z5CWpXrovg
36.575149,138.155603,ﾁｲｺｺ!:長野県長野市篠ノ井小森 #imacoconow [ฅ'ω'ฅImacocoNow! Android]
44.076001,-121.25802,Tapping and holding the back button in some web browsers (and the iPad version of Safari) will let you view your browsing history.
40.728157,-74.077642,#AntonSolamente Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments: Facebook... http://t.co/x2WzCVoO6G #Lafalacia_
-6.34147,107.661304,Hay @Annisa19N Yuk follow @alysyariiefnew & ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang. Cek favoritnya!
28.445214,77.077924,My mum is such a facebook stalker. Not me but everyone else. Its way too hilarious.
34.686,133.922204,豪雨予報 岡山市中区 猛烈な雨(94mm/h)（19時50分） http://t.co/3vKIxxCL9Y #防災速報 アプリ→http://t.co/o0Zkbpu2Ee
46.691865,19.676375,Ez a vadbarom a saját kutyájának csinált facebook profilt... 😔 😨 🔫 🐩 #IDIOTA #GYOKER
40.728157,-74.077642,(#On_Swager_1) Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments: Facebo... http://t.co/FkHg9c9LDO (#On_Swager_1)
40.728157,-74.077642,#CheO_x3: - Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments http://t.co/x5dLBmwXRY
-6.34147,107.661304,Hay @WahSaputra Yuk follow @alysyariiefnew & ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang. Cek favoritnya!
40.728157,-74.077642,#DmArgeniis_x3 Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments: Facebo... http://t.co/hFey8FhejO #DmArgeniis_x3
-6.341471,107.661306,Hay @dwiyeyen2 Yuk follow @alysyariiefnew & ikutan kuis #AlyQuisS5 berhadiah samsung S5 untuk 2orang. Cek favoritnya!
4.13437,117.644892,Ay ndamau ah"@alyysyarieff: @ndriprtmaa Yuk follow @WOWSoal & Ikutan kuis #WOWSoalKuis Berhadiah iPhone 5. Cek Favoritnya!"
40.728157,-74.077642,(#Yeremiito21) Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments: Face... http://t.co/V91Dy5NjZX (Via @Yeremiix3)
14.584945,121.111445,Pero yung apple talaga hahahahha
-19.629935,-43.22763,Tem gnt achando que twitter é facebook só pode
35.246021,-90.0058,Beyond pleasantly surprised to find the #BeautifulGoodbye single already downloaded into my iTunes. Thanks @richardmarx 😻
51.474064,5.62654,Workshop #LinkedIn gegeven aan 9 #P&O-dames, doel gerealiseerd: informeren maar vooral enthousiasmeren! @SavantZorg http://t.co/8ySEEnUo7i
37.40387,-5.990623,Microsoft anuncia el Nokia X2 http://t.co/WysvkAzmdz
40.728157,-74.077642,Facebook Launches New 'Slingshot' Messaging App Strikingly Share Moments: Facebook, Inc briefly released messa... http://t.co/28cdeH8idz
3.025243,101.608296,Nipu sunguh --' RT sjer boleh menang iphone 5S ?? RT smpai lebam kot bru dpt -.-
-6.25447,106.84245,jajan💵😼😲 (at Apple store) — https://t.co/3cu2RekfA9
3.157442,101.712177,Samsung lancar Galaxy Tab S kat tengah taman tasik (@ Suria KLCC) http://t.co/YTNO6WYjwN http://t.co/9DLZ7pqugs
51.002097,5.520834,http://t.co/SDQAgJsP85
50.627744,3.011526,Il a pète son iPhone pour un défi wesh arrêter non ? ça me ferait mal j'espère qu'on va vous faire galère avec un Nokia pourri abrutis #lrt
31.787495,130.395691,携帯やっと復活。 iPhoneに変えました！！ みゆきと揃って5Sのゴールド！！ おれはシルバーにするつもりだったけど なぜか勢いでゴールドって言ってしまった（笑） とりあえず一安心や。。。 傷つけないように気をつけよう！！ はやくカバー買わないとな！
44.064578,12.578818,E mentre TU ti lamenti del nulla e stai tutto il tempo su facebook,IO studio e condivido le mie lamentele su twitter #facciamoagara?! #BASTA
14.640442,120.984666,@Ishabelalalapuz bakit? :( iPhone 7 ko baka mawala :( di ko na nga dadalhin :'( baka manakaw
-6.97377,107.56209,Tong asal ketik"@Nallarizky_18: paur menang maok euy jek @jekjaka Spesifikasi Asus Memo Pad: 2nd like new, android jelly bean 4.1, kamera...
34.861076,-92.08947,@5Aaronsmith they see my lock screen. This been my lock screen since i had a iphone
35.591578,139.465324,Facebookの友達申請2つ行ってる人いると思うけど、どちらも承認しといてもらえると嬉しいです😵
40.773598,-73.948698,Why? "@mashable: Vin Diesel's Facebook page has more likes than those of the Beatles and One Direction combined: http://t.co/lmUFav5M2Z”
45.387766,-75.627963,Confidence https://t.co/7ftjbFkEG8
25.139377,55.194414,@PostNL I sent it to ur inbox on Facebook. Appreciate ur response. Thx ^^
60.696717,17.116793,Min mammas Facebook just nu? Whata Fuck? http://t.co/aH73jiAvB0
42.622426,-6.575489,Nokia X2: la nueva generación de Nokia con Android http://t.co/9w2d6bMWt4
33.83496,132.790999,iPhoneケースじゃなくて、バンパーに変えたんやけど、これめっちゃいい
42.622426,-6.575489,Google rediseña por completo su página web para desarrolladores http://t.co/Hd5zy3Yozy
-22.964824,-43.176956,@MichelMartin007 iPhone
-33.736975,151.277032,Number 1 on the aus iTunes chart right now , so unbelievably proud of you @5SOS http://t.co/InfcQEgTIw
-22.88669,-43.281205,Perdi o fone do meu iPhone e até agora n achei tudo uma bosta
41.933664,12.428168,Live streaming dell'intervento di @MC_Carro su gendergap in sanità #simm7 #bastapiangere http://t.co/sXzR9ok7o1
33.892006,-78.418429,My hobbies include watching Netflix , poking people on Facebook, and eating.
